CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn
382,30,Male,2,95.55,Month-to-Month,DSL,1449.42,No,Yes
5,42,Male,32,69.01,Month-to-Month,,2208.32,No,Yes
605,40,Male,68,72.97,One-Year,Fiber Optic,613.2,No,Yes
387,39,Female,21,83.36,One-Year,,2023.06,No,Yes
9299,43,Female,94,50.35,One-Year,DSL,4732.9,Yes,No
198,63,Male,60,50.7,Month-to-Month,Fiber Optic,236.97,Yes,Yes
878,47,Female,14,47.15,One-Year,Fiber Optic,522.88,Yes,Yes
838,35,Female,15,87.03,Month-to-Month,DSL,1305.45,Yes,Yes
682,33,Male,0,79.49,Month-to-Month,DSL,0.0,No,Yes
285,57,Female,2,56.05,Two-Year,,333.64,No,Yes
328,47,Female,30,114.19,Month-to-Month,DSL,1124.55,Yes,Yes
548,35,Female,7,75.03,Two-Year,Fiber Optic,1643.1,Yes,Yes
375,53,Female,10,72.8,One-Year,Fiber Optic,415.8,Yes,Yes
792,54,Male,16,110.06,Month-to-Month,DSL,1473.6,No,Yes
814,41,Male,1,110.14,Month-to-Month,,1486.44,No,Yes
575,53,Female,44,65.57,Month-to-Month,DSL,2885.08,Yes,Yes
51,48,Male,22,54.38,One-Year,DSL,1196.36,Yes,No
854,56,Female,12,100.18,Month-to-Month,,1202.16,No,Yes
708,34,Male,22,32.8,Two-Year,Fiber Optic,893.1,No,Yes
198,32,Male,25,102.27,Month-to-Month,DSL,82.01,No,No
369,70,Female,15,32.7,One-Year,Fiber Optic,1809.65,Yes,Yes
834,37,Male,36,30.1,Two-Year,DSL,1083.6,No,Yes
173,43,Male,1,67.19,One-Year,Fiber Optic,1260.09,No,Yes
823,39,Male,0,95.05,Two-Year,,478.4,No,Yes
170,35,Male,7,67.01,Month-to-Month,Fiber Optic,3720.6,No,Yes
622,47,Female,17,65.38,Month-to-Month,Fiber Optic,0.0,Yes,Yes
972,38,Female,16,35.53,Month-to-Month,DSL,568.48,Yes,Yes
950,52,Female,3,45.29,Month-to-Month,DSL,416.64,No,No
400,57,Male,14,32.71,Two-Year,Fiber Optic,457.94,No,Yes
915,32,Male,45,67.55,Month-to-Month,Fiber Optic,1048.32,No,Yes
50,46,Male,12,103.57,Month-to-Month,,466.14,Yes,Yes
20,30,Female,2,89.55,Month-to-Month,Fiber Optic,179.1,No,Yes
685,32,Male,11,104.91,Two-Year,Fiber Optic,1154.01,Yes,Yes
36,32,Female,1,96.8,Month-to-Month,Fiber Optic,96.8,No,Yes
9156,51,Male,59,57.23,Two-Year,Fiber Optic,3376.57,Yes,No
453,44,Male,10,82.82,Month-to-Month,,2023.06,Yes,No
525,37,Male,52,61.57,Month-to-Month,,3201.64,No,Yes
870,27,Female,5,98.99,Month-to-Month,DSL,49.84,No,Yes
921,55,Female,3,33.74,Month-to-Month,DSL,101.22,Yes,Yes
407,46,Female,31,98.61,Two-Year,DSL,437.0,Yes,Yes
468,40,Male,5,80.11,One-Year,Fiber Optic,2541.5,Yes,Yes
538,41,Female,6,64.61,Month-to-Month,Fiber Optic,387.66,No,Yes
330,45,Female,2,117.96,One-Year,DSL,360.01,No,Yes
467,39,Male,7,45.28,One-Year,DSL,1464.15,Yes,Yes
9268,65,Male,60,69.84,One-Year,,4190.4,Yes,No
246,41,Male,29,102.81,One-Year,Fiber Optic,2981.49,No,Yes
785,50,Male,26,92.31,Month-to-Month,Fiber Optic,2400.06,Yes,Yes
35,51,Female,26,35.39,Month-to-Month,DSL,701.52,Yes,No
220,42,Male,40,42.11,Month-to-Month,Fiber Optic,63.53,Yes,Yes
155,47,Female,6,70.93,Month-to-Month,DSL,425.58,No,Yes
86,54,Male,24,90.97,Month-to-Month,Fiber Optic,8027.4,Yes,Yes
186,63,Male,30,47.55,Two-Year,Fiber Optic,615.5,No,Yes
626,39,Male,24,66.02,One-Year,,1584.48,No,Yes
60,47,Male,59,79.71,Month-to-Month,DSL,2198.17,Yes,Yes
9206,63,Male,41,48.51,One-Year,,1988.91,Yes,No
59,30,Male,11,42.97,Month-to-Month,,1376.76,No,Yes
570,41,Female,17,61.94,One-Year,Fiber Optic,1052.98,Yes,No
9270,48,Female,108,57.72,One-Year,,6233.76,Yes,No
45,31,Male,14,100.86,One-Year,DSL,237.54,Yes,Yes
172,37,Female,21,107.38,Month-to-Month,,1002.51,No,Yes
785,48,Female,6,92.41,Month-to-Month,Fiber Optic,550.3,Yes,Yes
128,39,Male,12,33.5,One-Year,Fiber Optic,402.0,Yes,No
9321,43,Female,47,30.78,Two-Year,DSL,1446.66,Yes,No
179,44,Male,13,50.64,Month-to-Month,Fiber Optic,1237.86,No,Yes
981,52,Female,37,66.13,Month-to-Month,DSL,2446.81,Yes,Yes
9318,59,Female,71,39.05,One-Year,DSL,2772.55,Yes,No
191,40,Male,13,61.94,Month-to-Month,DSL,805.22,No,Yes
892,39,Female,2,80.11,Month-to-Month,,650.44,No,Yes
993,42,Female,46,61.09,Month-to-Month,,2810.1400000000003,No,Yes
700,43,Female,40,69.79,Two-Year,Fiber Optic,2791.6000000000004,Yes,No
607,37,Female,0,112.36,Month-to-Month,DSL,0.0,Yes,Yes
181,51,Female,2,116.48,Month-to-Month,Fiber Optic,232.96,Yes,Yes
302,39,Male,13,79.74,Month-to-Month,Fiber Optic,1036.62,Yes,Yes
379,60,Male,49,89.23,One-Year,,2862.72,No,Yes
9101,42,Male,58,62.01,One-Year,DSL,3596.58,Yes,No
64,44,Female,26,70.86,One-Year,,1044.6,Yes,Yes
9146,38,Female,28,35.61,Two-Year,DSL,997.08,Yes,No
9208,28,Male,38,61.18,Two-Year,DSL,2324.84,Yes,No
851,53,Female,2,40.68,One-Year,DSL,4552.24,No,Yes
549,45,Female,9,64.01,Month-to-Month,,183.84,No,No
347,41,Male,4,105.11,Month-to-Month,Fiber Optic,1432.8,Yes,Yes
653,60,Female,13,110.06,Month-to-Month,DSL,1743.36,Yes,Yes
172,40,Female,2,68.82,Month-to-Month,,2674.76,No,Yes
17,34,Female,13,93.79,Month-to-Month,,1219.27,No,Yes
9324,29,Female,72,62.43,One-Year,DSL,4494.96,Yes,No
547,50,Male,50,72.8,Month-to-Month,DSL,3640.0,Yes,Yes
659,46,Female,50,50.83,Month-to-Month,DSL,2541.5,No,Yes
9017,48,Male,71,41.69,One-Year,,2959.99,Yes,No
9052,66,Male,71,49.88,Two-Year,Fiber Optic,3541.48,Yes,No
102,75,Male,57,39.53,One-Year,Fiber Optic,1033.27,Yes,Yes
960,49,Female,3,89.23,Month-to-Month,Fiber Optic,267.69,Yes,Yes
253,43,Female,0,81.78,Two-Year,DSL,5343.36,Yes,Yes
313,38,Male,3,34.75,One-Year,DSL,351.2,Yes,Yes
798,51,Female,36,113.6,Month-to-Month,Fiber Optic,4089.6,Yes,Yes
226,55,Female,2,72.22,One-Year,Fiber Optic,144.44,Yes,Yes
42,39,Male,6,93.79,Two-Year,Fiber Optic,282.9,Yes,Yes
665,30,Female,5,33.51,Month-to-Month,Fiber Optic,1581.36,No,Yes
318,45,Female,13,48.82,One-Year,,835.77,No,Yes
9304,47,Female,38,42.75,Two-Year,,1624.5,No,No
433,48,Female,11,47.55,Month-to-Month,DSL,1033.27,No,Yes
481,49,Male,11,38.31,One-Year,DSL,377.28,Yes,Yes
137,43,Male,2,71.32,Month-to-Month,,844.87,Yes,Yes
773,39,Male,27,112.02,One-Year,,1336.64,Yes,Yes
409,37,Female,13,72.97,Month-to-Month,Fiber Optic,619.22,No,No
470,39,Male,63,56.99,Two-Year,,3590.3700000000003,No,Yes
955,44,Male,15,64.01,Month-to-Month,Fiber Optic,960.15,No,Yes
9320,63,Male,90,44.92,Two-Year,Fiber Optic,4042.8,No,No
758,52,Female,60,83.65,Two-Year,Fiber Optic,289.28,No,Yes
640,32,Female,3,79.18,Month-to-Month,,237.54,No,Yes
9214,54,Female,68,40.96,Two-Year,DSL,2785.28,Yes,No
530,53,Female,24,96.09,Month-to-Month,DSL,1048.2,Yes,Yes
889,47,Female,25,103.53,Month-to-Month,,318.55,Yes,Yes
426,30,Female,46,49.61,Month-to-Month,Fiber Optic,0.0,Yes,Yes
9028,36,Female,85,68.73,Two-Year,Fiber Optic,5842.05,Yes,No
414,48,Female,8,95.97,Month-to-Month,DSL,2865.0,Yes,Yes
9258,57,Female,97,59.91,Two-Year,DSL,5811.27,Yes,No
349,45,Male,5,52.9,Month-to-Month,DSL,3561.26,Yes,Yes
9196,67,Male,43,32.29,One-Year,DSL,1388.47,No,No
180,45,Female,13,66.76,Two-Year,,818.72,No,Yes
669,53,Female,0,40.68,Month-to-Month,Fiber Optic,165.2,Yes,Yes
161,35,Female,11,75.03,One-Year,Fiber Optic,825.33,Yes,Yes
21,41,Female,1,59.41,Two-Year,Fiber Optic,656.48,No,Yes
957,48,Female,18,60.54,One-Year,Fiber Optic,1089.72,Yes,No
533,38,Male,5,52.58,One-Year,Fiber Optic,110.81,Yes,Yes
9252,27,Female,47,66.44,Two-Year,DSL,3122.68,Yes,No
878,47,Female,3,77.87,Month-to-Month,,233.61,No,Yes
34,51,Male,19,63.79,Month-to-Month,Fiber Optic,326.64,Yes,Yes
188,40,Male,3,69.81,Month-to-Month,,0.0,Yes,Yes
190,48,Female,8,48.68,Month-to-Month,Fiber Optic,324.48,Yes,Yes
167,46,Male,4,92.31,One-Year,,586.82,No,Yes
99,45,Male,44,111.09,Two-Year,,4887.96,No,Yes
9154,53,Female,75,42.88,One-Year,DSL,3216.0,No,No
192,37,Male,1,89.23,One-Year,Fiber Optic,1002.63,No,Yes
254,55,Female,1,80.71,One-Year,DSL,80.71,Yes,Yes
104,36,Female,20,81.9,Month-to-Month,,1638.0,No,Yes
527,54,Male,1,72.13,One-Year,Fiber Optic,3944.96,No,Yes
798,50,Male,14,88.35,Month-to-Month,Fiber Optic,101.22,Yes,Yes
658,39,Female,15,34.47,Month-to-Month,DSL,391.62,Yes,Yes
587,40,Female,4,116.23,Two-Year,Fiber Optic,464.92,Yes,Yes
628,43,Male,4,53.93,Two-Year,Fiber Optic,215.72,Yes,Yes
934,50,Female,2,53.38,One-Year,DSL,1789.86,No,Yes
178,48,Female,6,68.56,One-Year,,312.87,No,Yes
416,39,Male,22,55.71,Month-to-Month,,844.87,Yes,Yes
404,45,Female,29,53.89,Two-Year,DSL,1562.81,Yes,No
352,37,Male,1,32.32,One-Year,Fiber Optic,0.0,Yes,Yes
87,52,Female,13,119.13,Two-Year,DSL,2630.16,Yes,Yes
523,32,Female,67,92.28,Two-Year,Fiber Optic,3236.09,Yes,Yes
309,45,Male,48,80.75,Month-to-Month,DSL,202.35,Yes,Yes
552,61,Male,57,37.1,Two-Year,DSL,4002.0,Yes,Yes
9173,54,Female,89,49.05,One-Year,,4365.45,Yes,No
453,35,Female,33,66.22,Month-to-Month,,2185.26,No,Yes
490,24,Female,16,70.66,Two-Year,,118.42,No,Yes
937,45,Female,25,94.48,Month-to-Month,,1048.2,No,No
539,30,Male,3,103.57,Month-to-Month,Fiber Optic,3931.62,Yes,Yes
19,47,Male,52,94.09,Month-to-Month,,815.22,Yes,Yes
881,70,Male,21,82.44,Two-Year,Fiber Optic,1731.24,No,Yes
9255,54,Female,95,45.91,Two-Year,Fiber Optic,4361.45,Yes,No
624,58,Male,7,102.49,Month-to-Month,Fiber Optic,717.43,Yes,Yes
749,75,Female,63,117.24,One-Year,,574.24,Yes,Yes
9095,44,Male,59,49.92,Two-Year,DSL,2945.28,Yes,No
846,60,Male,11,65.79,Month-to-Month,Fiber Optic,1297.56,No,Yes
263,12,Female,1,37.4,Two-Year,DSL,37.4,No,Yes
48,51,Female,37,81.38,Month-to-Month,DSL,0.0,No,Yes
673,47,Male,1,51.91,Month-to-Month,DSL,0.0,Yes,Yes
885,69,Male,34,118.25,Month-to-Month,DSL,158.6,No,Yes
73,42,Male,6,65.57,One-Year,DSL,1731.24,Yes,Yes
262,40,Female,28,53.37,Month-to-Month,DSL,785.59,Yes,Yes
597,47,Male,4,62.33,Month-to-Month,Fiber Optic,2621.76,No,Yes
641,41,Male,30,67.55,Two-Year,Fiber Optic,2026.5,Yes,No
9332,32,Male,93,36.57,Two-Year,DSL,3401.01,Yes,No
606,57,Female,22,111.22,Two-Year,Fiber Optic,747.18,Yes,Yes
288,35,Male,24,64.2,Month-to-Month,Fiber Optic,1352.52,Yes,Yes
9333,58,Male,99,60.19,Two-Year,DSL,5958.81,No,No
868,42,Male,5,82.48,Two-Year,DSL,1584.48,No,Yes
926,52,Female,5,36.16,Month-to-Month,,81.38,Yes,Yes
489,61,Female,38,102.09,Month-to-Month,DSL,3879.42,No,Yes
912,32,Female,4,77.23,Two-Year,DSL,646.24,Yes,No
869,53,Female,25,51.43,One-Year,,264.36,Yes,Yes
210,38,Male,11,98.11,Month-to-Month,DSL,5723.0,Yes,Yes
147,32,Female,28,49.05,Month-to-Month,DSL,1373.4,No,Yes
954,52,Male,7,86.05,Month-to-Month,,60.18,No,No
824,51,Female,7,88.48,Month-to-Month,Fiber Optic,139.74,No,Yes
285,50,Female,31,92.91,Month-to-Month,Fiber Optic,140.48,Yes,Yes
234,34,Male,31,108.47,Month-to-Month,DSL,408.45,Yes,Yes
9274,59,Female,44,57.99,Two-Year,DSL,2551.56,Yes,No
9002,26,Female,47,54.29,Two-Year,DSL,2551.63,Yes,No
874,55,Female,7,74.07,Two-Year,,179.1,No,Yes
660,43,Female,23,108.16,One-Year,Fiber Optic,2487.68,Yes,Yes
827,43,Female,0,56.76,One-Year,Fiber Optic,416.26,No,Yes
778,30,Male,22,91.92,One-Year,,0.0,Yes,Yes
187,49,Female,57,54.93,One-Year,Fiber Optic,3131.01,Yes,No
638,31,Male,22,59.41,One-Year,,1548.75,Yes,Yes
609,27,Female,14,105.98,Two-Year,DSL,1483.72,Yes,Yes
341,46,Female,25,116.48,Two-Year,Fiber Optic,262.98,Yes,Yes
804,33,Male,33,119.16,Two-Year,Fiber Optic,656.48,No,Yes
756,45,Female,28,74.33,One-Year,DSL,684.67,No,Yes
9029,26,Female,79,26.66,Two-Year,DSL,2106.14,Yes,No
198,46,Male,9,109.46,One-Year,DSL,985.14,Yes,Yes
379,51,Male,68,104.84,One-Year,,2005.74,Yes,Yes
317,24,Female,2,92.31,Month-to-Month,DSL,1209.23,Yes,Yes
294,53,Female,25,47.68,One-Year,Fiber Optic,1192.0,No,Yes
767,44,Female,18,98.88,One-Year,Fiber Optic,1779.84,Yes,No
401,29,Male,22,116.53,One-Year,Fiber Optic,2563.66,Yes,Yes
123,59,Male,0,50.88,Month-to-Month,Fiber Optic,0.0,No,Yes
203,55,Male,78,47.7,Month-to-Month,Fiber Optic,3720.6,Yes,Yes
836,47,Male,34,49.61,One-Year,,1686.74,No,Yes
593,44,Female,9,89.36,One-Year,Fiber Optic,2770.47,Yes,No
849,40,Male,6,32.13,One-Year,DSL,6389.04,Yes,No
641,32,Male,40,114.65,Month-to-Month,Fiber Optic,464.92,Yes,Yes
90,53,Male,41,67.59,Month-to-Month,Fiber Optic,1340.88,No,No
9265,37,Male,35,36.12,One-Year,Fiber Optic,1264.2,Yes,No
443,60,Female,9,70.51,Month-to-Month,,406.49,Yes,Yes
9250,49,Male,50,68.57,One-Year,DSL,3428.5,Yes,No
330,57,Male,18,39.72,Month-to-Month,,332.4,Yes,Yes
372,47,Male,8,56.99,Month-to-Month,Fiber Optic,585.27,No,Yes
243,39,Female,8,40.04,One-Year,DSL,3225.3,No,Yes
493,43,Male,48,47.18,Two-Year,DSL,11279.07,Yes,Yes
855,59,Male,19,40.64,Month-to-Month,Fiber Optic,772.16,No,Yes
313,50,Female,68,35.13,Month-to-Month,DSL,0.0,No,No
107,51,Male,70,47.18,Two-Year,Fiber Optic,656.48,No,Yes
642,61,Female,17,44.42,One-Year,DSL,755.14,No,Yes
2,43,Male,0,36.67,Month-to-Month,Fiber Optic,0.0,Yes,Yes
715,60,Male,1,69.97,One-Year,DSL,90.58,No,Yes
699,54,Female,2,74.33,Month-to-Month,DSL,148.66,No,Yes
715,52,Male,13,78.99,Month-to-Month,Fiber Optic,0.0,No,No
605,35,Female,1,118.3,Month-to-Month,Fiber Optic,2440.8,Yes,Yes
396,36,Male,10,98.16,Two-Year,Fiber Optic,1439.52,Yes,Yes
9185,64,Female,104,37.09,One-Year,DSL,3857.36,No,No
745,26,Male,30,101.85,One-Year,DSL,158.6,Yes,Yes
495,60,Male,53,116.92,One-Year,Fiber Optic,3304.4,Yes,Yes
267,40,Male,1,92.8,Month-to-Month,,687.42,No,Yes
746,32,Female,6,117.28,Month-to-Month,DSL,0.0,Yes,Yes
9234,55,Female,76,58.46,Two-Year,DSL,4442.96,Yes,No
803,57,Female,46,108.36,One-Year,,1089.72,No,Yes
558,46,Male,7,43.63,Two-Year,Fiber Optic,581.9,No,Yes
664,39,Female,32,33.55,One-Year,,1073.6,No,Yes
684,49,Female,70,68.35,Month-to-Month,Fiber Optic,4784.5,Yes,Yes
468,38,Female,23,35.13,Month-to-Month,Fiber Optic,1336.64,Yes,No
318,41,Male,27,101.8,Month-to-Month,DSL,2748.6,Yes,Yes
649,42,Female,28,39.02,One-Year,,1092.5600000000002,No,Yes
501,33,Male,18,82.06,One-Year,,1380.08,Yes,Yes
55,39,Male,25,92.97,Two-Year,Fiber Optic,4090.0,No,Yes
710,61,Female,35,54.14,Month-to-Month,,1894.9,No,Yes
762,47,Male,25,58.15,Month-to-Month,,170.25,Yes,Yes
669,49,Female,0,67.73,Month-to-Month,Fiber Optic,0.0,No,Yes
973,53,Male,19,103.24,Two-Year,Fiber Optic,1961.56,Yes,Yes
651,63,Male,37,104.79,One-Year,Fiber Optic,0.0,No,Yes
522,50,Female,9,76.62,Month-to-Month,,2748.6,Yes,Yes
530,48,Female,4,74.33,Month-to-Month,,582.4,Yes,Yes
531,44,Female,2,71.36,Two-Year,,237.54,No,Yes
551,42,Female,10,94.09,Month-to-Month,Fiber Optic,2342.25,No,Yes
967,49,Female,0,79.49,Month-to-Month,Fiber Optic,33.61,Yes,Yes
774,29,Female,3,83.48,Two-Year,Fiber Optic,143.92,Yes,Yes
651,42,Female,0,90.53,Two-Year,,0.0,Yes,Yes
693,18,Female,23,52.71,Month-to-Month,Fiber Optic,35.13,Yes,Yes
520,34,Female,6,70.86,Month-to-Month,DSL,1092.56,No,Yes
131,45,Female,6,34.62,Month-to-Month,,1486.6,Yes,Yes
9261,30,Male,98,30.59,Two-Year,DSL,2997.82,Yes,No
9284,61,Female,101,27.57,Two-Year,DSL,2784.57,Yes,No
336,51,Female,28,90.88,One-Year,,3596.87,No,Yes
396,40,Male,4,116.88,Month-to-Month,Fiber Optic,132.48,No,Yes
796,55,Female,63,60.72,Month-to-Month,,3825.36,No,Yes
356,39,Male,9,64.86,One-Year,Fiber Optic,104.79,No,Yes
9060,43,Female,53,26.85,Two-Year,DSL,1423.05,Yes,No
778,49,Male,26,44.51,Month-to-Month,,1643.28,Yes,Yes
418,28,Male,47,79.71,One-Year,DSL,1148.0,Yes,Yes
60,50,Female,27,86.04,Month-to-Month,Fiber Optic,1854.02,Yes,Yes
209,54,Female,4,90.41,Month-to-Month,Fiber Optic,1297.6,Yes,Yes
772,45,Male,8,39.31,One-Year,Fiber Optic,1258.04,Yes,Yes
9157,30,Female,97,40.41,Two-Year,Fiber Optic,3919.77,Yes,No
831,52,Female,42,51.1,Two-Year,,86.05,No,Yes
348,51,Female,37,46.31,Two-Year,Fiber Optic,868.16,No,Yes
961,48,Male,39,42.71,Month-to-Month,DSL,592.29,No,Yes
149,50,Male,20,42.9,Month-to-Month,Fiber Optic,1486.44,No,Yes
541,53,Male,99,113.93,Month-to-Month,,11279.070000000002,No,Yes
516,59,Male,11,96.09,Two-Year,Fiber Optic,1751.42,Yes,Yes
883,61,Female,60,37.4,Month-to-Month,Fiber Optic,685.84,No,Yes
9223,58,Male,91,51.1,Two-Year,Fiber Optic,4650.1,No,No
765,40,Male,37,43.22,Month-to-Month,Fiber Optic,1553.4,No,Yes
102,52,Male,3,54.77,Month-to-Month,Fiber Optic,3522.0,No,No
952,50,Female,8,82.49,One-Year,,1428.6,No,Yes
96,30,Male,3,110.81,One-Year,Fiber Optic,332.43,Yes,Yes
24,40,Male,33,54.63,One-Year,DSL,584.6,No,Yes
564,41,Female,3,105.03,Two-Year,Fiber Optic,315.09000000000003,Yes,Yes
833,48,Female,11,37.1,One-Year,,522.88,Yes,Yes
864,62,Female,6,80.92,Month-to-Month,,485.52,No,Yes
384,25,Female,4,35.53,One-Year,Fiber Optic,1048.32,No,Yes
723,42,Male,12,81.53,One-Year,Fiber Optic,1961.56,No,Yes
804,61,Male,79,59.82,Two-Year,,989.88,No,Yes
854,60,Female,4,104.01,Two-Year,DSL,71.16,Yes,Yes
207,50,Male,17,119.75,Month-to-Month,DSL,2035.75,Yes,Yes
393,31,Female,13,35.95,One-Year,DSL,467.35,Yes,No
722,51,Male,1,117.96,Two-Year,Fiber Optic,86.05,No,No
871,43,Female,52,51.63,Month-to-Month,Fiber Optic,2684.76,No,Yes
398,58,Male,12,51.1,One-Year,Fiber Optic,613.2,No,Yes
779,65,Female,26,89.86,One-Year,Fiber Optic,184.83,No,Yes
9212,68,Male,80,51.13,Two-Year,DSL,4090.4,Yes,No
693,52,Female,37,92.02,One-Year,DSL,1441.44,No,No
84,39,Male,25,61.94,Month-to-Month,,883.8,Yes,Yes
535,34,Male,23,49.81,Month-to-Month,,138.08,No,Yes
590,33,Female,3,40.83,Month-to-Month,DSL,377.44,No,Yes
961,51,Female,23,119.8,Month-to-Month,Fiber Optic,2755.4,Yes,Yes
499,53,Female,5,114.45,Month-to-Month,,835.77,Yes,Yes
919,50,Male,10,42.97,One-Year,Fiber Optic,332.4,No,Yes
942,41,Female,22,82.48,Month-to-Month,,550.3,Yes,Yes
406,48,Male,4,84.87,Month-to-Month,,1303.8,No,Yes
881,55,Female,8,57.65,One-Year,DSL,505.68,Yes,Yes
805,40,Female,1,86.82,Month-to-Month,Fiber Optic,86.82,Yes,Yes
739,25,Female,2,90.11,One-Year,DSL,470.32,No,Yes
341,62,Male,28,38.09,One-Year,Fiber Optic,1420.56,Yes,Yes
503,31,Male,79,45.53,Month-to-Month,,3596.87,No,Yes
9119,43,Male,55,32.75,One-Year,DSL,1801.25,Yes,No
9104,37,Male,82,62.9,Two-Year,DSL,5157.8,No,No
130,41,Female,26,117.29,Month-to-Month,Fiber Optic,161.42,No,Yes
780,51,Female,40,81.78,One-Year,DSL,3271.2,Yes,No
882,44,Female,20,114.45,Month-to-Month,,933.66,No,Yes
201,48,Female,17,107.67,Month-to-Month,Fiber Optic,1830.39,Yes,Yes
480,53,Male,13,89.31,One-Year,DSL,1033.27,Yes,Yes
9099,65,Female,51,28.5,One-Year,DSL,1453.5,Yes,No
765,55,Female,14,66.24,Two-Year,,1819.4,Yes,Yes
9065,54,Female,101,29.13,Two-Year,DSL,2942.13,Yes,No
614,47,Male,19,54.17,Two-Year,,207.36,Yes,Yes
993,32,Male,26,112.92,Month-to-Month,Fiber Optic,377.44,No,Yes
379,66,Female,44,84.75,Month-to-Month,,3729.0,No,Yes
468,48,Female,3,109.29,Month-to-Month,,960.15,Yes,No
419,56,Male,0,119.11,One-Year,Fiber Optic,0.0,No,Yes
983,28,Female,15,89.72,Month-to-Month,,1563.52,Yes,No
392,49,Female,10,64.86,Month-to-Month,,648.6,No,Yes
190,63,Male,24,102.51,One-Year,,434.83,No,Yes
956,52,Female,10,89.35,Two-Year,Fiber Optic,1297.56,No,No
192,55,Female,21,30.06,Month-to-Month,DSL,1295.58,Yes,Yes
9134,48,Male,85,61.26,Two-Year,Fiber Optic,5207.1,No,No
197,22,Male,5,114.13,Month-to-Month,DSL,4068.4,No,Yes
429,35,Female,28,35.13,Month-to-Month,DSL,8796.0,Yes,Yes
497,51,Female,6,84.64,Month-to-Month,,535.38,No,Yes
280,52,Female,8,95.25,Two-Year,DSL,150.0,Yes,Yes
965,40,Female,5,32.51,One-Year,Fiber Optic,2185.26,Yes,Yes
738,47,Female,9,93.06,Month-to-Month,DSL,427.04,No,Yes
65,53,Female,0,101.66,Month-to-Month,Fiber Optic,0.0,Yes,Yes
890,52,Male,31,103.81,Month-to-Month,DSL,1036.62,Yes,Yes
170,43,Male,27,31.72,Two-Year,Fiber Optic,1224.25,No,Yes
9112,58,Female,61,52.78,Two-Year,DSL,3219.58,Yes,No
493,45,Male,60,40.68,Month-to-Month,,2440.8,No,Yes
380,36,Male,6,55.29,Two-Year,DSL,331.74,No,Yes
402,51,Male,0,106.02,One-Year,,796.32,Yes,Yes
764,44,Female,60,119.28,Month-to-Month,,7156.8,No,Yes
113,39,Female,10,83.65,Month-to-Month,DSL,717.43,Yes,Yes
792,47,Female,0,84.54,Month-to-Month,DSL,0.0,Yes,Yes
742,48,Female,17,59.19,Month-to-Month,DSL,1056.77,Yes,Yes
879,44,Male,1,108.63,Month-to-Month,Fiber Optic,108.63,Yes,Yes
338,41,Female,3,61.61,Two-Year,DSL,184.83,Yes,Yes
562,41,Female,73,70.93,Two-Year,,995.5,Yes,Yes
701,55,Male,13,38.54,Month-to-Month,DSL,1419.39,No,Yes
322,47,Female,0,83.72,One-Year,,0.0,Yes,Yes
690,43,Female,33,66.06,One-Year,DSL,3271.2,No,Yes
456,37,Male,22,111.83,Month-to-Month,,2460.26,No,Yes
816,30,Male,5,75.03,Two-Year,Fiber Optic,375.15,No,Yes
106,28,Male,3,105.68,Month-to-Month,Fiber Optic,795.06,Yes,No
996,42,Male,41,37.14,Month-to-Month,Fiber Optic,1522.74,Yes,Yes
977,42,Female,8,82.48,One-Year,,138.08,Yes,Yes
202,50,Male,40,109.75,Month-to-Month,,4390.0,No,Yes
162,52,Female,19,92.18,Month-to-Month,Fiber Optic,1751.42,Yes,Yes
180,34,Female,31,36.93,One-Year,Fiber Optic,0.0,Yes,Yes
667,50,Male,6,109.49,Two-Year,DSL,314.15,No,No
149,49,Male,20,73.39,Month-to-Month,Fiber Optic,2163.9,No,Yes
703,37,Male,6,77.69,Two-Year,Fiber Optic,466.14,Yes,Yes
115,48,Female,11,111.09,Two-Year,DSL,582.4,No,Yes
418,52,Female,11,114.04,Month-to-Month,,1635.84,No,Yes
346,60,Male,1,104.91,Month-to-Month,DSL,2698.24,No,Yes
29,47,Female,5,104.35,Month-to-Month,Fiber Optic,1872.0,No,Yes
9073,59,Male,118,41.98,Two-Year,DSL,4953.64,Yes,No
605,43,Male,10,98.62,One-Year,,713.76,Yes,Yes
866,35,Female,42,33.55,Two-Year,DSL,2865.0,Yes,Yes
9152,28,Female,50,58.48,Two-Year,DSL,2924.0,Yes,No
234,44,Male,7,96.52,Two-Year,Fiber Optic,1439.4,Yes,Yes
35,53,Female,5,85.84,Month-to-Month,DSL,429.2000000000001,Yes,Yes
776,29,Female,18,90.88,One-Year,Fiber Optic,1635.84,Yes,No
16,33,Female,8,50.83,One-Year,DSL,0.0,No,Yes
377,52,Male,15,34.56,Two-Year,Fiber Optic,0.0,Yes,Yes
9003,36,Female,83,33.25,One-Year,,2759.75,Yes,No
265,47,Female,5,45.36,One-Year,Fiber Optic,0.0,Yes,Yes
27,36,Male,2,85.26,Month-to-Month,DSL,317.2,No,Yes
995,44,Female,79,74.83,Two-Year,,242.97,No,Yes
422,34,Male,14,97.52,Month-to-Month,DSL,4784.5,Yes,Yes
269,34,Female,7,85.23,One-Year,,1205.62,No,Yes
374,57,Female,15,51.04,One-Year,DSL,172.08,No,Yes
670,47,Female,5,54.63,Two-Year,DSL,6389.04,No,Yes
242,43,Female,3,61.98,One-Year,,185.94,No,Yes
20,39,Female,16,56.94,Month-to-Month,Fiber Optic,4733.82,Yes,Yes
